inegi_entidad,entidad,inegi_municipio,municipio,id_delito,delito,carpetas,tasa,fecha
9,Ciudad de México,9002,Azcapotzalco,4001,Robo con violencia,48,11.82904052734375,2023-07
9,Ciudad de México,9006,Iztacalco,4100,Robo de vehículo,33,8.408906936645508,2023-07
9,Ciudad de México,9008,La Magdalena Contreras,4100,Robo de vehículo,8,3.2847464084625244,2023-07
9,Ciudad de México,9014,Benito Juarez,4100,Robo de vehículo,34,7.699257850646973,2023-07
9,Ciudad de México,9004,Cuajimalpa De Morelos,4100,Robo de vehículo,2,1.0041420459747314,2023-07
9,Ciudad de México,9013,Xochimilco,4100,Robo de vehículo,19,4.607758522033691,2023-07
9,Ciudad de México,9015,Cuauhtemoc,4100,Robo de vehículo,30,5.449888229370117,2023-07
9,Ciudad de México,9017,Venustiano Carranza,4100,Robo de vehículo,18,4.172664642333984,2023-07
9,Ciudad de México,9009,Milpa Alta,4100,Robo de vehículo,5,3.6035256385803223,2023-07
9,Ciudad de México,9007,Iztapalapa,4100,Robo de vehículo,125,6.98642110824585,2023-07
9,Ciudad de México,9005,Gustavo A. Madero,4100,Robo de vehículo,89,7.620247840881348,2023-07
9,Ciudad de México,9011,Tlahuac,4100,Robo de vehículo,23,6.356049537658691,2023-07
9,Ciudad de México,9012,Tlalpan,4100,Robo de vehículo,47,6.911754608154297,2023-07
9,Ciudad de México,9016,Miguel Hidalgo,4100,Robo de vehículo,18,4.714423656463623,2023-07
9,Ciudad de México,9010,Alvaro Obregon,4100,Robo de vehículo,34,4.516471862792969,2023-07
9,Ciudad de México,9002,Azcapotzalco,4100,Robo de vehículo,15,3.696575164794922,2023-07
9,Ciudad de México,9003,Coyoacan,4100,Robo de vehículo,44,7.114376544952393,2023-07
9,Ciudad de México,9011,Tlahuac,4200,Robo a casa habitación,20,5.526999473571777,2023-07
9,Ciudad de México,9014,Benito Juarez,4200,Robo a casa habitación,12,2.7173850536346436,2023-07
9,Ciudad de México,9013,Xochimilco,4200,Robo a casa habitación,20,4.850272178649902,2023-07
9,Ciudad de México,9005,Gustavo A. Madero,4200,Robo a casa habitación,35,2.9967267513275146,2023-07
9,Ciudad de México,9009,Milpa Alta,4200,Robo a casa habitación,8,5.765641212463379,2023-07
9,Ciudad de México,9010,Alvaro Obregon,4200,Robo a casa habitación,13,1.72688627243042,2023-07
9,Ciudad de México,9003,Coyoacan,4200,Robo a casa habitación,25,4.042259216308594,2023-07
9,Ciudad de México,9002,Azcapotzalco,4200,Robo a casa habitación,12,2.9572601318359375,2023-07
9,Ciudad de México,9007,Iztapalapa,4200,Robo a casa habitación,37,2.0679807662963867,2023-07
9,Ciudad de México,9008,La Magdalena Contreras,4200,Robo a casa habitación,4,1.6423732042312622,2023-07
9,Ciudad de México,9006,Iztacalco,4200,Robo a casa habitación,15,3.822230577468872,2023-07
9,Ciudad de México,9004,Cuajimalpa De Morelos,4200,Robo a casa habitación,5,2.510355234146118,2023-07
9,Ciudad de México,9015,Cuauhtemoc,4200,Robo a casa habitación,35,6.358202934265137,2023-07
9,Ciudad de México,9016,Miguel Hidalgo,4200,Robo a casa habitación,17,4.452511310577393,2023-07
9,Ciudad de México,9017,Venustiano Carranza,4200,Robo a casa habitación,19,4.404479503631592,2023-07
9,Ciudad de México,9012,Tlalpan,4200,Robo a casa habitación,23,3.38234806060791,2023-07
9,Ciudad de México,9002,Azcapotzalco,4300,Robo a negocio,80,19.715068817138672,2023-07
9,Ciudad de México,9005,Gustavo A. Madero,4300,Robo a negocio,126,10.788216590881348,2023-07
9,Ciudad de México,9008,La Magdalena Contreras,4300,Robo a negocio,13,5.33771276473999,2023-07
9,Ciudad de México,9006,Iztacalco,4300,Robo a negocio,20,5.096307277679443,2023-07
9,Ciudad de México,9007,Iztapalapa,4300,Robo a negocio,122,6.818747043609619,2023-07
9,Ciudad de México,9010,Alvaro Obregon,4300,Robo a negocio,83,11.025505065917969,2023-07
9,Ciudad de México,9017,Venustiano Carranza,4300,Robo a negocio,43,9.968032836914062,2023-07
9,Ciudad de México,9013,Xochimilco,4300,Robo a negocio,9,2.1826224327087402,2023-07
9,Ciudad de México,9009,Milpa Alta,4300,Robo a negocio,2,1.4414103031158447,2023-07
9,Ciudad de México,9012,Tlalpan,4300,Robo a negocio,65,9.558809280395508,2023-07
9,Ciudad de México,9015,Cuauhtemoc,4300,Robo a negocio,157,28.521081924438477,2023-07
9,Ciudad de México,9016,Miguel Hidalgo,4300,Robo a negocio,84,22.00064468383789,2023-07
9,Ciudad de México,9004,Cuajimalpa De Morelos,4300,Robo a negocio,25,12.551775932312012,2023-07
9,Ciudad de México,9014,Benito Juarez,4300,Robo a negocio,116,26.268056869506836,2023-07
9,Ciudad de México,9011,Tlahuac,4300,Robo a negocio,28,7.737799167633057,2023-07
9,Ciudad de México,9003,Coyoacan,4300,Robo a negocio,85,13.743681907653809,2023-07
9,Ciudad de México,9015,Cuauhtemoc,4400,Robo a transeúnte total,243,44.14409518241882,2023-07
9,Ciudad de México,9013,Xochimilco,4400,Robo a transeúnte total,38,9.215516939759254,2023-07
9,Ciudad de México,9012,Tlalpan,4400,Robo a transeúnte total,58,8.529399275779724,2023-07
9,Ciudad de México,9002,Azcapotzalco,4400,Robo a transeúnte total,46,11.336164355278015,2023-07
9,Ciudad de México,9008,La Magdalena Contreras,4400,Robo a transeúnte total,18,7.390679270029068,2023-07
9,Ciudad de México,9010,Alvaro Obregon,4400,Robo a transeúnte total,89,11.82252898812294,2023-07
9,Ciudad de México,9009,Milpa Alta,4400,Robo a transeúnte total,4,2.8828204870224,2023-07
9,Ciudad de México,9004,Cuajimalpa De Morelos,4400,Robo a transeúnte total,8,4.016568183898926,2023-07
9,Ciudad de México,9011,Tlahuac,4400,Robo a transeúnte total,27,7.461449086666107,2023-07
9,Ciudad de México,9003,Coyoacan,4400,Robo a transeúnte total,88,14.228753060102463,2023-07
9,Ciudad de México,9014,Benito Juarez,4400,Robo a transeúnte total,97,21.965530216693878,2023-07
9,Ciudad de México,9016,Miguel Hidalgo,4400,Robo a transeúnte total,91,23.834031462669373,2023-07
9,Ciudad de México,9007,Iztapalapa,4400,Robo a transeúnte total,217,12.128427267074585,2023-07
9,Ciudad de México,9017,Venustiano Carranza,4400,Robo a transeúnte total,107,24.804174184799194,2023-07
9,Ciudad de México,9006,Iztacalco,4400,Robo a transeúnte total,30,7.644461363554001,2023-07
9,Ciudad de México,9005,Gustavo A. Madero,4400,Robo a transeúnte total,96,8.219592928886414,2023-07
9,Ciudad de México,9004,Cuajimalpa De Morelos,4940,Robo en transporte público,2,1.0041420459747314,2023-07
9,Ciudad de México,9013,Xochimilco,4940,Robo en transporte público,9,2.182622507214546,2023-07
9,Ciudad de México,9016,Miguel Hidalgo,4940,Robo en transporte público,24,6.285898566246033,2023-07
9,Ciudad de México,9009,Milpa Alta,4940,Robo en transporte público,0,0,2023-07
9,Ciudad de México,9014,Benito Juarez,4940,Robo en transporte público,27,6.114116549491882,2023-07
9,Ciudad de México,9012,Tlalpan,4940,Robo en transporte público,12,1.7647032737731934,2023-07
9,Ciudad de México,9002,Azcapotzalco,4940,Robo en transporte público,9,2.2179452180862427,2023-07
9,Ciudad de México,9003,Coyoacan,4940,Robo en transporte público,27,4.365640103816986,2023-07
9,Ciudad de México,9011,Tlahuac,4940,Robo en transporte público,7,1.9344497919082642,2023-07
9,Ciudad de México,9017,Venustiano Carranza,4940,Robo en transporte público,18,4.1726648807525635,2023-07
9,Ciudad de México,9006,Iztacalco,4940,Robo en transporte público,3,0.7644461393356323,2023-07
9,Ciudad de México,9010,Alvaro Obregon,4940,Robo en transporte público,12,1.5940488278865814,2023-07
9,Ciudad de México,9008,La Magdalena Contreras,4940,Robo en transporte público,3,1.2317799031734467,2023-07
9,Ciudad de México,9005,Gustavo A. Madero,4940,Robo en transporte público,26,2.226139783859253,2023-07
9,Ciudad de México,9007,Iztapalapa,4940,Robo en transporte público,34,1.9003065824508667,2023-07
9,Ciudad de México,9015,Cuauhtemoc,4940,Robo en transporte público,72,13.079731941223145,2023-07
9,Ciudad de México,9011,Tlahuac,5000,Violación,9,2.487149715423584,2023-07
9,Ciudad de México,9006,Iztacalco,5000,Violación,12,3.057784378528595,2023-07
9,Ciudad de México,9013,Xochimilco,5000,Violación,7,1.697595238685608,2023-07
9,Ciudad de México,9007,Iztapalapa,5000,Violación,23,1.2855015248060226,2023-07
9,Ciudad de México,9008,La Magdalena Contreras,5000,Violación,3,1.2317799031734467,2023-07
9,Ciudad de México,9009,Milpa Alta,5000,Violación,0,0,2023-07
9,Ciudad de México,9005,Gustavo A. Madero,5000,Violación,25,2.1405190229415894,2023-07
9,Ciudad de México,9012,Tlalpan,5000,Violación,15,2.2058790922164917,2023-07
9,Ciudad de México,9015,Cuauhtemoc,5000,Violación,39,7.0848548412323,2023-07
9,Ciudad de México,9014,Benito Juarez,5000,Violación,8,1.8115901350975037,2023-07
9,Ciudad de México,9010,Alvaro Obregon,5000,Violación,19,2.523910701274872,2023-07
9,Ciudad de México,9016,Miguel Hidalgo,5000,Violación,13,3.404861569404602,2023-07
9,Ciudad de México,9017,Venustiano Carranza,5000,Violación,8,1.8545176982879639,2023-07
9,Ciudad de México,9002,Azcapotzalco,5000,Violación,9,2.2179451882839203,2023-07
9,Ciudad de México,9004,Cuajimalpa De Morelos,5000,Violación,4,2.008284091949463,2023-07
9,Ciudad de México,9003,Coyoacan,5000,Violación,15,2.4253556728363037,2023-07
9,Ciudad de México,9003,Coyoacan,6000,Violencia familiar,216,34.92512130737305,2023-07
9,Ciudad de México,9016,Miguel Hidalgo,6000,Violencia familiar,105,27.500804901123047,2023-07
9,Ciudad de México,9017,Venustiano Carranza,6000,Violencia familiar,191,44.276611328125,2023-07
9,Ciudad de México,9011,Tlahuac,6000,Violencia familiar,165,45.59774398803711,2023-07
9,Ciudad de México,9004,Cuajimalpa De Morelos,6000,Violencia familiar,81,40.667755126953125,2023-07
9,Ciudad de México,9013,Xochimilco,6000,Violencia familiar,153,37.10457992553711,2023-07
9,Ciudad de México,9012,Tlalpan,6000,Violencia familiar,227,33.38230514526367,2023-07
9,Ciudad de México,9002,Azcapotzalco,6000,Violencia familiar,104,25.629589080810547,2023-07
9,Ciudad de México,9015,Cuauhtemoc,6000,Violencia familiar,222,40.32917404174805,2023-07
9,Ciudad de México,9005,Gustavo A. Madero,6000,Violencia familiar,371,31.765302658081055,2023-07
9,Ciudad de México,9006,Iztacalco,6000,Violencia familiar,216,55.04011917114258,2023-07
9,Ciudad de México,9008,La Magdalena Contreras,6000,Violencia familiar,106,43.522891998291016,2023-07
9,Ciudad de México,9009,Milpa Alta,6000,Violencia familiar,53,38.19737243652344,2023-07
9,Ciudad de México,9010,Alvaro Obregon,6000,Violencia familiar,244,32.41232681274414,2023-07
9,Ciudad de México,9014,Benito Juarez,6000,Violencia familiar,93,21.059734344482422,2023-07
9,Ciudad de México,9007,Iztapalapa,6000,Violencia familiar,596,33.311256408691406,2023-07
9,Ciudad de México,9010,Alvaro Obregon,7000,Trata de personas,1,0.13283739984035492,2023-07
9,Ciudad de México,9008,La Magdalena Contreras,7000,Trata de personas,0,0,2023-07
9,Ciudad de México,9011,Tlahuac,7000,Trata de personas,0,0,2023-07
9,Ciudad de México,9014,Benito Juarez,7000,Trata de personas,0,0,2023-07
9,Ciudad de México,9005,Gustavo A. Madero,7000,Trata de personas,0,0,2023-07
9,Ciudad de México,9003,Coyoacan,7000,Trata de personas,0,0,2023-07
9,Ciudad de México,9007,Iztapalapa,7000,Trata de personas,2,0.1117827370762825,2023-07
9,Ciudad de México,9004,Cuajimalpa De Morelos,7000,Trata de personas,0,0,2023-07
9,Ciudad de México,9017,Venustiano Carranza,7000,Trata de personas,0,0,2023-07
9,Ciudad de México,9009,Milpa Alta,7000,Trata de personas,0,0,2023-07
9,Ciudad de México,9012,Tlalpan,7000,Trata de personas,1,0.1470586061477661,2023-07
9,Ciudad de México,9015,Cuauhtemoc,7000,Trata de personas,3,0.5449888110160828,2023-07
9,Ciudad de México,9013,Xochimilco,7000,Trata de personas,2,0.4850272238254547,2023-07
9,Ciudad de México,9016,Miguel Hidalgo,7000,Trata de personas,0,0,2023-07
9,Ciudad de México,9006,Iztacalco,7000,Trata de personas,0,0,2023-07
9,Ciudad de México,9002,Azcapotzalco,7000,Trata de personas,0,0,2023-07
9,Ciudad de México,9004,Cuajimalpa De Morelos,8000,Narcomenudeo,6,3.0124263763427734,2023-07
9,Ciudad de México,9010,Alvaro Obregon,8000,Narcomenudeo,26,3.45377254486084,2023-07
9,Ciudad de México,9013,Xochimilco,8000,Narcomenudeo,24,5.820326328277588,2023-07
9,Ciudad de México,9015,Cuauhtemoc,8000,Narcomenudeo,79,14.351372718811035,2023-07
9,Ciudad de México,9011,Tlahuac,8000,Narcomenudeo,5,1.3817498683929443,2023-07
9,Ciudad de México,9012,Tlalpan,8000,Narcomenudeo,13,1.9117618799209595,2023-07
9,Ciudad de México,9008,La Magdalena Contreras,8000,Narcomenudeo,4,1.6423732042312622,2023-07
9,Ciudad de México,9007,Iztapalapa,8000,Narcomenudeo,98,5.477354049682617,2023-07
9,Ciudad de México,9005,Gustavo A. Madero,8000,Narcomenudeo,32,2.7398643493652344,2023-07
9,Ciudad de México,9014,Benito Juarez,8000,Narcomenudeo,5,1.1322438716888428,2023-07
9,Ciudad de México,9003,Coyoacan,8000,Narcomenudeo,17,2.7487363815307617,2023-07
9,Ciudad de México,9016,Miguel Hidalgo,8000,Narcomenudeo,12,3.142949104309082,2023-07
9,Ciudad de México,9009,Milpa Alta,8000,Narcomenudeo,18,12.972692489624023,2023-07
9,Ciudad de México,9002,Azcapotzalco,8000,Narcomenudeo,5,1.232191801071167,2023-07
9,Ciudad de México,9006,Iztacalco,8000,Narcomenudeo,8,2.038522958755493,2023-07
9,Ciudad de México,9017,Venustiano Carranza,8000,Narcomenudeo,24,5.563553333282471,2023-07
9,Ciudad de México,9015,Cuauhtemoc,9000,Lesiones dolosas,27,4.904899597167969,2023-07
9,Ciudad de México,9012,Tlalpan,9000,Lesiones dolosas,20,2.9411721229553223,2023-07
9,Ciudad de México,9014,Benito Juarez,9000,Lesiones dolosas,13,2.943833827972412,2023-07
9,Ciudad de México,9002,Azcapotzalco,9000,Lesiones dolosas,12,2.9572601318359375,2023-07
9,Ciudad de México,9007,Iztapalapa,9000,Lesiones dolosas,55,3.0740253925323486,2023-07
9,Ciudad de México,9013,Xochimilco,9000,Lesiones dolosas,19,4.607758522033691,2023-07
9,Ciudad de México,9016,Miguel Hidalgo,9000,Lesiones dolosas,10,2.619124412536621,2023-07
9,Ciudad de México,9011,Tlahuac,9000,Lesiones dolosas,9,2.487149715423584,2023-07
9,Ciudad de México,9017,Venustiano Carranza,9000,Lesiones dolosas,24,5.563553333282471,2023-07
9,Ciudad de México,9006,Iztacalco,9000,Lesiones dolosas,10,2.5481536388397217,2023-07
9,Ciudad de México,9003,Coyoacan,9000,Lesiones dolosas,22,3.5571882724761963,2023-07
9,Ciudad de México,9008,La Magdalena Contreras,9000,Lesiones dolosas,12,4.927119731903076,2023-07
9,Ciudad de México,9009,Milpa Alta,9000,Lesiones dolosas,10,7.2070512771606445,2023-07
9,Ciudad de México,9010,Alvaro Obregon,9000,Lesiones dolosas,33,4.383634567260742,2023-07
9,Ciudad de México,9004,Cuajimalpa De Morelos,9000,Lesiones dolosas,9,4.51863956451416,2023-07
9,Ciudad de México,9005,Gustavo A. Madero,9000,Lesiones dolosas,40,3.424830436706543,2023-07
9,Ciudad de México,9002,Azcapotzalco,0,Total de delitos,839,206.76177978515625,2023-06
9,Ciudad de México,9010,Alvaro Obregon,0,Total de delitos,1393,185.04251098632812,2023-06
9,Ciudad de México,9009,Milpa Alta,0,Total de delitos,250,180.17628479003906,2023-06
9,Ciudad de México,9003,Coyoacan,0,Total de delitos,1390,224.74961853027344,2023-06
9,Ciudad de México,9016,Miguel Hidalgo,0,Total de delitos,1297,339.700439453125,2023-06
9,Ciudad de México,9007,Iztapalapa,0,Total de delitos,2911,162.6997833251953,2023-06
9,Ciudad de México,9006,Iztacalco,0,Total de delitos,875,222.9634552001953,2023-06
9,Ciudad de México,9015,Cuauhtemoc,0,Total de delitos,3082,559.8851928710938,2023-06
9,Ciudad de México,9017,Venustiano Carranza,0,Total de delitos,1163,269.60052490234375,2023-06
9,Ciudad de México,9005,Gustavo A. Madero,0,Total de delitos,2027,173.55328369140625,2023-06
9,Ciudad de México,9013,Xochimilco,0,Total de delitos,711,172.4271697998047,2023-06
9,Ciudad de México,9011,Tlahuac,0,Total de delitos,725,200.35372924804688,2023-06
9,Ciudad de México,9012,Tlalpan,0,Total de delitos,1210,177.94091796875,2023-06
9,Ciudad de México,9008,La Magdalena Contreras,0,Total de delitos,423,173.68096923828125,2023-06
9,Ciudad de México,9004,Cuajimalpa De Morelos,0,Total de delitos,416,208.86155700683594,2023-06
9,Ciudad de México,9014,Benito Juarez,0,Total de delitos,1533,347.1459655761719,2023-06
9,Ciudad de México,9007,Iztapalapa,1100,Homicidio doloso,17,0.9501532651484013,2023-06
9,Ciudad de México,9008,La Magdalena Contreras,1100,Homicidio doloso,0,0,2023-06
9,Ciudad de México,9013,Xochimilco,1100,Homicidio doloso,2,0.4850272238254547,2023-06
9,Ciudad de México,9003,Coyoacan,1100,Homicidio doloso,3,0.4850711226463318,2023-06
9,Ciudad de México,9012,Tlalpan,1100,Homicidio doloso,7,1.0294102430343628,2023-06
9,Ciudad de México,9015,Cuauhtemoc,1100,Homicidio doloso,9,1.6349665224552155,2023-06
9,Ciudad de México,9006,Iztacalco,1100,Homicidio doloso,4,1.0192614793777466,2023-06
9,Ciudad de México,9010,Alvaro Obregon,1100,Homicidio doloso,4,0.5313495993614197,2023-06
9,Ciudad de México,9009,Milpa Alta,1100,Homicidio doloso,3,2.162115454673767,2023-06
9,Ciudad de México,9014,Benito Juarez,1100,Homicidio doloso,1,0.22644875943660736,2023-06
9,Ciudad de México,9017,Venustiano Carranza,1100,Homicidio doloso,4,0.9272588789463043,2023-06
9,Ciudad de México,9011,Tlahuac,1100,Homicidio doloso,3,0.8290498852729797,2023-06
9,Ciudad de México,9005,Gustavo A. Madero,1100,Homicidio doloso,14,1.19869065284729,2023-06
9,Ciudad de México,9016,Miguel Hidalgo,1100,Homicidio doloso,4,1.0476497411727905,2023-06
9,Ciudad de México,9004,Cuajimalpa De Morelos,1100,Homicidio doloso,0,0,2023-06
9,Ciudad de México,9002,Azcapotzalco,1100,Homicidio doloso,3,0.7393150627613068,2023-06
9,Ciudad de México,9010,Alvaro Obregon,1120,Feminicidio,0,0,2023-06
9,Ciudad de México,9011,Tlahuac,1120,Feminicidio,0,0,2023-06
9,Ciudad de México,9008,La Magdalena Contreras,1120,Feminicidio,0,0,2023-06
9,Ciudad de México,9007,Iztapalapa,1120,Feminicidio,1,0.1085023507475853,2023-06
9,Ciudad de México,9013,Xochimilco,1120,Feminicidio,0,0,2023-06
9,Ciudad de México,9012,Tlalpan,1120,Feminicidio,1,0.28193554282188416,2023-06
9,Ciudad de México,9003,Coyoacan,1120,Feminicidio,0,0,2023-06
9,Ciudad de México,9002,Azcapotzalco,1120,Feminicidio,1,0.4644703269004822,2023-06
9,Ciudad de México,9014,Benito Juarez,1120,Feminicidio,1,0.4197465479373932,2023-06
9,Ciudad de México,9015,Cuauhtemoc,1120,Feminicidio,1,0.3457109332084656,2023-06
9,Ciudad de México,9004,Cuajimalpa De Morelos,1120,Feminicidio,0,0,2023-06
9,Ciudad de México,9017,Venustiano Carranza,1120,Feminicidio,1,0.4375448524951935,2023-06
9,Ciudad de México,9016,Miguel Hidalgo,1120,Feminicidio,0,0,2023-06
9,Ciudad de México,9005,Gustavo A. Madero,1120,Feminicidio,0,0,2023-06
9,Ciudad de México,9006,Iztacalco,1120,Feminicidio,0,0,2023-06
9,Ciudad de México,9009,Milpa Alta,1120,Feminicidio,1,1.4100593328475952,2023-06
9,Ciudad de México,9015,Cuauhtemoc,1200,Homicidio culposo,2,0.36332589387893677,2023-06
9,Ciudad de México,9012,Tlalpan,1200,Homicidio culposo,6,0.8823516368865967,2023-06
9,Ciudad de México,9013,Xochimilco,1200,Homicidio culposo,1,0.24251361191272736,2023-06
9,Ciudad de México,9011,Tlahuac,1200,Homicidio culposo,1,0.2763499617576599,2023-06
9,Ciudad de México,9004,Cuajimalpa De Morelos,1200,Homicidio culposo,3,1.5062131881713867,2023-06
9,Ciudad de México,9016,Miguel Hidalgo,1200,Homicidio culposo,4,1.0476497411727905,2023-06
9,Ciudad de México,9002,Azcapotzalco,1200,Homicidio culposo,2,0.49287670850753784,2023-06
9,Ciudad de México,9005,Gustavo A. Madero,1200,Homicidio culposo,6,0.5137245655059814,2023-06
9,Ciudad de México,9017,Venustiano Carranza,1200,Homicidio culposo,3,0.6954441666603088,2023-06
9,Ciudad de México,9008,La Magdalena Contreras,1200,Homicidio culposo,0,0,2023-06
9,Ciudad de México,9014,Benito Juarez,1200,Homicidio culposo,4,0.9057950377464294,2023-06
9,Ciudad de México,9003,Coyoacan,1200,Homicidio culposo,1,0.1616903692483902,2023-06
9,Ciudad de México,9010,Alvaro Obregon,1200,Homicidio culposo,2,0.26567479968070984,2023-06
9,Ciudad de México,9006,Iztacalco,1200,Homicidio culposo,1,0.25481536984443665,2023-06
9,Ciudad de México,9009,Milpa Alta,1200,Homicidio culposo,2,1.4414103031158447,2023-06
9,Ciudad de México,9007,Iztapalapa,1200,Homicidio culposo,12,0.6706964373588562,2023-06
9,Ciudad de México,9016,Miguel Hidalgo,2000,Secuestro,0,0,2023-06
9,Ciudad de México,9004,Cuajimalpa De Morelos,2000,Secuestro,0,0,2023-06
9,Ciudad de México,9002,Azcapotzalco,2000,Secuestro,1,0.24643835425376892,2023-06
9,Ciudad de México,9012,Tlalpan,2000,Secuestro,1,0.1470586061477661,2023-06
9,Ciudad de México,9003,Coyoacan,2000,Secuestro,0,0,2023-06
9,Ciudad de México,9006,Iztacalco,2000,Secuestro,0,0,2023-06
9,Ciudad de México,9007,Iztapalapa,2000,Secuestro,1,0.05589136853814125,2023-06
9,Ciudad de México,9011,Tlahuac,2000,Secuestro,0,0,2023-06
9,Ciudad de México,9009,Milpa Alta,2000,Secuestro,0,0,2023-06
9,Ciudad de México,9010,Alvaro Obregon,2000,Secuestro,0,0,2023-06
9,Ciudad de México,9013,Xochimilco,2000,Secuestro,0,0,2023-06
9,Ciudad de México,9015,Cuauhtemoc,2000,Secuestro,1,0.18166294693946838,2023-06
9,Ciudad de México,9005,Gustavo A. Madero,2000,Secuestro,0,0,2023-06
9,Ciudad de México,9008,La Magdalena Contreras,2000,Secuestro,0,0,2023-06
9,Ciudad de México,9017,Venustiano Carranza,2000,Secuestro,0,0,2023-06
9,Ciudad de México,9014,Benito Juarez,2000,Secuestro,0,0,2023-06
9,Ciudad de México,9015,Cuauhtemoc,3000,Extorsión,9,1.634966492652893,2023-06
9,Ciudad de México,9008,La Magdalena Contreras,3000,Extorsión,2,0.8211866021156311,2023-06
9,Ciudad de México,9012,Tlalpan,3000,Extorsión,2,0.2941172122955322,2023-06
9,Ciudad de México,9005,Gustavo A. Madero,3000,Extorsión,5,0.42810380458831787,2023-06
9,Ciudad de México,9017,Venustiano Carranza,3000,Extorsión,1,0.23181471228599548,2023-06
9,Ciudad de México,9009,Milpa Alta,3000,Extorsión,0,0,2023-06
9,Ciudad de México,9010,Alvaro Obregon,3000,Extorsión,5,0.6641870141029358,2023-06
9,Ciudad de México,9013,Xochimilco,3000,Extorsión,0,0,2023-06
9,Ciudad de México,9014,Benito Juarez,3000,Extorsión,2,0.4528975188732147,2023-06
9,Ciudad de México,9002,Azcapotzalco,3000,Extorsión,1,0.24643835425376892,2023-06
9,Ciudad de México,9011,Tlahuac,3000,Extorsión,0,0,2023-06
9,Ciudad de México,9007,Iztapalapa,3000,Extorsión,5,0.27945685386657715,2023-06
9,Ciudad de México,9016,Miguel Hidalgo,3000,Extorsión,1,0.26191243529319763,2023-06
9,Ciudad de México,9004,Cuajimalpa De Morelos,3000,Extorsión,0,0,2023-06
9,Ciudad de México,9003,Coyoacan,3000,Extorsión,3,0.4850711226463318,2023-06
9,Ciudad de México,9006,Iztacalco,3000,Extorsión,1,0.25481536984443665,2023-06
9,Ciudad de México,9014,Benito Juarez,4001,Robo con violencia,55,12.454682350158691,2023-06
9,Ciudad de México,9005,Gustavo A. Madero,4001,Robo con violencia,118,10.103250503540039,2023-06
9,Ciudad de México,9011,Tlahuac,4001,Robo con violencia,39,10.77764892578125,2023-06
9,Ciudad de México,9016,Miguel Hidalgo,4001,Robo con violencia,76,19.905344009399414,2023-06
9,Ciudad de México,9017,Venustiano Carranza,4001,Robo con violencia,90,20.863325119018555,2023-06
9,Ciudad de México,9007,Iztapalapa,4001,Robo con violencia,231,12.910906791687012,2023-06
9,Ciudad de México,9009,Milpa Alta,4001,Robo con violencia,1,0.7207051515579224,2023-06
9,Ciudad de México,9008,La Magdalena Contreras,4001,Robo con violencia,18,7.390679359436035,2023-06
9,Ciudad de México,9015,Cuauhtemoc,4001,Robo con violencia,137,24.8878231048584,2023-06
9,Ciudad de México,9003,Coyoacan,4001,Robo con violencia,78,12.611849784851074,2023-06
9,Ciudad de México,9004,Cuajimalpa De Morelos,4001,Robo con violencia,9,4.51863956451416,2023-06
9,Ciudad de México,9010,Alvaro Obregon,4001,Robo con violencia,78,10.36131763458252,2023-06
9,Ciudad de México,9013,Xochimilco,4001,Robo con violencia,34,8.245462417602539,2023-06
9,Ciudad de México,9006,Iztacalco,4001,Robo con violencia,46,11.72150707244873,2023-06
9,Ciudad de México,9012,Tlalpan,4001,Robo con violencia,57,8.382340431213379,2023-06
9,Ciudad de México,9002,Azcapotzalco,4001,Robo con violencia,57,14.046985626220703,2023-06
9,Ciudad de México,9006,Iztacalco,4100,Robo de vehículo,18,4.586676597595215,2023-06
9,Ciudad de México,9008,La Magdalena Contreras,4100,Robo de vehículo,14,5.7483062744140625,2023-06
9,Ciudad de México,9014,Benito Juarez,4100,Robo de vehículo,34,7.699257850646973,2023-06
9,Ciudad de México,9004,Cuajimalpa De Morelos,4100,Robo de vehículo,8,4.016568183898926,2023-06
9,Ciudad de México,9013,Xochimilco,4100,Robo de vehículo,13,3.152676820755005,2023-06
9,Ciudad de México,9015,Cuauhtemoc,4100,Robo de vehículo,31,5.631551265716553,2023-06
9,Ciudad de México,9017,Venustiano Carranza,4100,Robo de vehículo,22,5.099923610687256,2023-06
9,Ciudad de México,9009,Milpa Alta,4100,Robo de vehículo,2,1.4414103031158447,2023-06
9,Ciudad de México,9007,Iztapalapa,4100,Robo de vehículo,94,5.253788948059082,2023-06
9,Ciudad de México,9005,Gustavo A. Madero,4100,Robo de vehículo,64,5.479728698730469,2023-06
9,Ciudad de México,9011,Tlahuac,4100,Robo de vehículo,37,10.22494888305664,2023-06
9,Ciudad de México,9012,Tlalpan,4100,Robo de vehículo,38,5.588227272033691,2023-06
9,Ciudad de México,9016,Miguel Hidalgo,4100,Robo de vehículo,16,4.190598964691162,2023-06
9,Ciudad de México,9010,Alvaro Obregon,4100,Robo de vehículo,26,3.45377254486084,2023-06
9,Ciudad de México,9002,Azcapotzalco,4100,Robo de vehículo,22,5.4216437339782715,2023-06
9,Ciudad de México,9003,Coyoacan,4100,Robo de vehículo,44,7.114376544952393,2023-06
9,Ciudad de México,9011,Tlahuac,4200,Robo a casa habitación,25,6.908749103546143,2023-06
9,Ciudad de México,9014,Benito Juarez,4200,Robo a casa habitación,6,1.3586925268173218,2023-06
9,Ciudad de México,9013,Xochimilco,4200,Robo a casa habitación,22,5.335299491882324,2023-06
